0.1_normal_before_MSE 0.28882575757575757
0.1_normal_before_RMSE 0.5374251181101954
0.1_normal_MSE 0.20834576182617248
0.1_normal_RMSE 0.45644907911635935
0.1_normal_before_MSE 0.1259469696969697
0.1_normal_before_RMSE 0.3548900811476276
0.1_normal_MSE 0.09890212095224292
0.1_normal_RMSE 0.314487075970131
0.1_normal_before_MSE 0.0928030303030303
0.1_normal_before_RMSE 0.3046358979224712
0.1_normal_MSE 0.09350345187781373
0.1_normal_RMSE 0.30578334140010593
0.1_normal_before_MSE 0.16287878787878787
0.1_normal_before_RMSE 0.4035824424808243
0.1_normal_MSE 0.09820852966840209
0.1_normal_RMSE 0.3133824016571481
0.1_normal_before_MSE 0.12121212121212122
0.1_normal_before_RMSE 0.3481553119113957
0.1_normal_MSE 0.09234733949084527
0.1_normal_RMSE 0.30388705054813586
0.1_normal_before_MSE 0.1268939393939394
0.1_normal_before_RMSE 0.3562217559245075
0.1_normal_MSE 0.09052358677854147
0.1_normal_RMSE 0.3008713791282605
0.1_normal_before_MSE 0.10037878787878787
0.1_normal_before_RMSE 0.3168261161564619
0.1_normal_MSE 0.0908966464287336
0.1_normal_RMSE 0.3014907070354468
0.1_normal_before_MSE 0.1278409090909091
0.1_normal_before_RMSE 0.35754847096709713
0.1_normal_MSE 0.09156002308564956
0.1_normal_RMSE 0.3025888680795273
0.1_normal_before_MSE 0.16950757575757575
0.1_normal_before_RMSE 0.41171297739757456
0.1_normal_MSE 0.15189271370422391
0.1_normal_RMSE 0.3897341577334785
0.1_normal_before_MSE 0.17424242424242425
0.1_normal_before_RMSE 0.4174235549683609
0.1_normal_MSE 0.11543965328511409
0.1_normal_RMSE 0.33976411418087415
0.1_normal_before_MSE 0.08806818181818182
0.1_normal_before_RMSE 0.2967628376636499
0.1_normal_MSE 0.09080964042043102
0.1_normal_RMSE 0.3013463794712507
0.1_normal_before_MSE 0.12121212121212122
0.1_normal_before_RMSE 0.3481553119113957
0.1_normal_MSE 0.08790041056997992
0.1_normal_RMSE 0.2964800340157494
0.1_normal_before_MSE 0.10984848484848485
0.1_normal_before_RMSE 0.33143398263980844
0.1_normal_MSE 0.09470696372493119
0.1_normal_RMSE 0.30774496539331264
0.1_normal_before_MSE 0.20643939393939395
0.1_normal_before_RMSE 0.4543560211325409
0.1_normal_MSE 0.08643515107925871
0.1_normal_RMSE 0.2939985562536978
0.1_normal_before_MSE 0.15625
0.1_normal_before_RMSE 0.39528470752104744
0.1_normal_MSE 0.09126951319166984
0.1_normal_RMSE 0.30210844607800996
0.1_normal_before_MSE 0.12310606060606061
0.1_normal_before_RMSE 0.3508647326336185
0.1_normal_MSE 0.08647374266172778
0.1_normal_RMSE 0.2940641811947313
0.1_normal_before_MSE 0.16666666666666666
0.1_normal_before_RMSE 0.408248290463863
0.1_normal_MSE 0.09874404266469582
0.1_normal_RMSE 0.31423564830346
0.1_normal_before_MSE 0.27367424242424243
0.1_normal_before_RMSE 0.5231388366621641
0.1_normal_MSE 0.11030828227750618
0.1_normal_RMSE 0.33212690688576585
0.1_normal_before_MSE 0.18181818181818182
0.1_normal_before_RMSE 0.4264014327112209
0.1_normal_MSE 0.087712181658907
0.1_normal_RMSE 0.2961624244547357
0.1_normal_before_MSE 0.15151515151515152
0.1_normal_before_RMSE 0.3892494720807615
0.1_normal_MSE 0.09429158166545434
0.1_normal_RMSE 0.3070693434152201
0.2_normal_before_MSE 0.09588921197009878
0.2_normal_before_RMSE 0.3096598326714312
0.2_normal_MSE 0.09549397316172467
0.2_normal_RMSE 0.30902099145806367
0.2_normal_before_MSE 0.1373238877118644
0.2_normal_before_RMSE 0.37057237850636465
0.2_normal_MSE 0.10468406822133322
0.2_normal_RMSE 0.3235491743480938
0.2_normal_before_MSE 0.09974546845574389
0.2_normal_before_RMSE 0.3158250598919343
0.2_normal_MSE 0.10860568941795755
0.2_normal_RMSE 0.32955377318118745
0.2_normal_before_MSE 0.23834745762711865
0.2_normal_before_RMSE 0.4882084161780895
0.2_normal_MSE 0.09534341636537289
0.2_normal_RMSE 0.3087772925028213
0.2_normal_before_MSE 0.1279425612052731
0.2_normal_before_RMSE 0.3576905942365176
0.2_normal_MSE 0.10418291931162339
0.2_normal_RMSE 0.3227737896912068
0.2_normal_before_MSE 0.24551443326271186
0.2_normal_before_RMSE 0.49549413040187656
0.2_normal_MSE 0.11208169958302647
